,intcpt,slp,rsq,resid.mean,resid.med,resid.prop.pos,source
(Intercept)253,6.383054907,0.898444392,0.071400341,5.842608968,3.738096319,0.715670436,Navajo Nation: Water
(Intercept)254,7.466648751,0.551471157,0.050909533,5.079724041,3.940469204,0.723747981,Navajo Nation: Water
(Intercept)255,6.069750729,0.910571234,0.051816026,5.593839904,3.913550949,0.707592892,Navajo Nation: Water
(Intercept)256,7.071645077,0.69289941,0.051704381,5.437355556,3.608921807,0.697899838,Navajo Nation: Water
(Intercept)257,6.484440222,0.70699243,0.076618457,4.925149176,3.425230892,0.705977383,Navajo Nation: Water
(Intercept)258,5.892197612,0.904676355,0.070400174,5.384916155,3.44050856,0.704361874,Navajo Nation: Water
(Intercept)259,6.710453386,0.844469183,0.06809027,5.88276893,3.329508361,0.71082391,Navajo Nation: Water
(Intercept)260,6.567800126,0.765283539,0.047983132,5.318715412,3.179797117,0.701130856,Navajo Nation: Water
(Intercept)261,6.058949929,0.971466629,0.061040942,5.907104605,3.536338048,0.725363489,Navajo Nation: Water
(Intercept)262,7.15185245,0.708804871,0.061970063,5.602206625,3.91527593,0.726978998,Navajo Nation: Water
(Intercept)263,6.102183962,0.962879647,0.0657061,5.904641506,3.545677018,0.697899838,Navajo Nation: Water
(Intercept)264,6.88656477,0.683137929,0.069523055,5.200327818,3.707871581,0.728594507,Navajo Nation: Water
(Intercept)265,7.220144138,0.616284478,0.05093679,5.178134855,3.626737075,0.701130856,Navajo Nation: Water
(Intercept)266,8.16693942,0.522876987,0.035968253,5.627845831,3.717789753,0.736672052,Navajo Nation: Water
(Intercept)267,7.362638757,0.664066941,0.065408156,5.57491221,3.839283946,0.697899838,Navajo Nation: Water
(Intercept)268,7.17076929,0.54540289,0.036835927,4.751551234,3.264080921,0.702746365,Navajo Nation: Water
(Intercept)269,8.007768786,0.594338663,0.039336888,5.848971009,3.909237927,0.736672052,Navajo Nation: Water
(Intercept)270,6.575085632,0.837774573,0.068111195,5.711774638,3.885477777,0.725363489,Navajo Nation: Water
(Intercept)271,6.328402222,0.798139565,0.071529543,5.254166601,3.736236222,0.704361874,Navajo Nation: Water
(Intercept)272,6.864011263,0.687453095,0.047604683,5.200738226,3.471377155,0.712439418,Navajo Nation: Water
(Intercept)273,7.559786103,0.510240842,0.055670753,4.953447057,3.891474598,0.707592892,Navajo Nation: Water
(Intercept)274,6.900825887,0.634918314,0.061523702,4.95797982,3.255744747,0.704361874,Navajo Nation: Water
(Intercept)275,7.598179442,0.561557335,0.05004529,5.264930091,3.285048815,0.704361874,Navajo Nation: Water
(Intercept)276,7.48557499,0.654034912,0.05118782,5.644461246,3.678697647,0.726978998,Navajo Nation: Water
(Intercept)277,7.952315566,0.583421244,0.033792648,5.735418831,4.050800875,0.736672052,Navajo Nation: Water
(Intercept)278,7.481020224,0.570516401,0.062436525,5.195448108,3.895241599,0.731825525,Navajo Nation: Water
(Intercept)279,7.649682234,0.539368043,0.049632113,5.198348682,3.530057089,0.714054927,Navajo Nation: Water
(Intercept)280,6.981264201,0.725865147,0.060175385,5.522407619,3.669469916,0.722132472,Navajo Nation: Water
(Intercept)281,7.639625373,0.543722513,0.049421725,5.211464899,3.384588357,0.725363489,Navajo Nation: Water
(Intercept)282,5.979450426,0.976561012,0.066158431,5.854715751,3.524896402,0.714054927,Navajo Nation: Water
(Intercept)283,6.540226036,0.866373209,0.068285853,5.82910769,3.783032319,0.730210016,Navajo Nation: Water
(Intercept)284,7.187505687,0.724003099,0.066258031,5.718739891,3.833667921,0.723747981,Navajo Nation: Water
(Intercept)285,6.726413103,0.7263725,0.078073029,5.270256487,3.95000258,0.723747981,Navajo Nation: Water
(Intercept)286,7.118382908,0.663794886,0.059223641,5.329208571,3.448725846,0.699515347,Navajo Nation: Water
(Intercept)287,6.138220519,0.958237884,0.047705687,5.91597611,3.883732564,0.738287561,Navajo Nation: Water
(Intercept)288,6.240930385,0.908857882,0.079571271,5.755901657,3.703494363,0.714054927,Navajo Nation: Water
(Intercept)289,7.3529973,0.562433993,0.065036842,5.024413235,3.634250261,0.723747981,Navajo Nation: Water
(Intercept)290,5.892769245,0.862591126,0.07234328,5.161523879,3.334715341,0.694668821,Navajo Nation: Water
(Intercept)291,6.737127671,0.885482441,0.048488276,6.127702447,4.012877244,0.730210016,Navajo Nation: Water
(Intercept)292,7.976179157,0.545343502,0.037959079,5.556645056,3.602793173,0.726978998,Navajo Nation: Water
(Intercept)293,9.271929369,0.260446003,0.016527096,5.336263383,3.91820599,0.730210016,Navajo Nation: Water
(Intercept)294,6.377144973,0.793670243,0.077141519,5.27912507,3.904754616,0.715670436,Navajo Nation: Water
(Intercept)295,7.421598074,0.593012803,0.053882206,5.255744497,3.585567697,0.701130856,Navajo Nation: Water
(Intercept)296,5.350760616,1.052829698,0.074683957,5.631903097,3.589371355,0.688206785,Navajo Nation: Water
(Intercept)297,7.267623187,0.645136164,0.042698526,5.379153198,3.478233001,0.702746365,Navajo Nation: Water
(Intercept)298,6.487069027,0.79337453,0.076617534,5.387475439,3.350556214,0.689822294,Navajo Nation: Water
(Intercept)299,7.1176669,0.742577124,0.065739177,5.747746025,3.945411452,0.728594507,Navajo Nation: Water
(Intercept)300,8.16271982,0.529975085,0.037251039,5.6614,3.864996971,0.738287561,Navajo Nation: Water
(Intercept)301,6.469297317,0.824692467,0.075652594,5.536367611,3.630749522,0.715670436,Navajo Nation: Water
(Intercept)302,6.177680778,0.961155757,0.0550747,5.970964341,3.813982153,0.709208401,Navajo Nation: Water
(Intercept)303,6.64193129,0.801137359,0.063633171,5.583648955,3.760763863,0.718901454,Navajo Nation: Water
(Intercept)304,7.397601011,0.644803812,0.063864496,5.507362353,3.774362553,0.707592892,Navajo Nation: Water
(Intercept)305,5.438452967,1.006829872,0.063488063,5.474799325,3.121892992,0.691437803,Navajo Nation: Water
(Intercept)306,6.790455698,0.711205009,0.058422702,5.253582624,3.581046487,0.714054927,Navajo Nation: Water
(Intercept)307,6.386786707,0.911627222,0.077607602,5.916495507,3.988440536,0.723747981,Navajo Nation: Water
(Intercept)308,7.528511303,0.471629846,0.039358258,4.716697083,3.400709554,0.697899838,Navajo Nation: Water
(Intercept)309,7.131414057,0.750279327,0.053612416,5.802481805,4.043705616,0.714054927,Navajo Nation: Water
(Intercept)310,7.211305716,0.675441205,0.056949169,5.484109305,3.544211747,0.701130856,Navajo Nation: Water
(Intercept)311,5.530195791,0.954174994,0.057719279,5.286330005,3.282843093,0.702746365,Navajo Nation: Water
(Intercept)312,7.035893003,0.705309084,0.0581235,5.467643736,3.433389081,0.725363489,Navajo Nation: Water
(Intercept)313,6.283752537,0.89568882,0.054181894,5.72864234,4.28765545,0.689822294,Navajo Nation: Water
(Intercept)314,8.259159145,0.316340847,0.017769331,4.620947348,3.863749505,0.709208401,Navajo Nation: Water
(Intercept)315,7.640184316,0.541172819,0.03255654,5.198455197,3.627698477,0.726978998,Navajo Nation: Water
(Intercept)316,6.72895245,0.783164224,0.060325863,5.575022933,3.60009213,0.720516963,Navajo Nation: Water
(Intercept)317,7.176826454,0.63661247,0.057714876,5.242996133,3.804152066,0.715670436,Navajo Nation: Water
(Intercept)318,7.057129889,0.682840295,0.066193269,5.36930903,3.814077782,0.723747981,Navajo Nation: Water
(Intercept)319,7.940224953,0.456592069,0.024584386,5.048384577,3.805549827,0.717285945,Navajo Nation: Water
(Intercept)320,6.719933207,0.905680731,0.054602223,6.217996714,3.650723723,0.684975767,Navajo Nation: Water
(Intercept)321,6.494955117,0.730577142,0.070334754,5.061174241,3.481934755,0.704361874,Navajo Nation: Water
(Intercept)322,6.445845685,0.939178636,0.063341364,6.122174157,3.760305601,0.726978998,Navajo Nation: Water
(Intercept)323,7.555161609,0.557066981,0.06278945,5.198016053,3.862149938,0.715670436,Navajo Nation: Water
(Intercept)324,6.894728825,0.680908525,0.054169937,5.196627712,3.528341395,0.714054927,Navajo Nation: Water
(Intercept)325,5.993699179,0.854195722,0.061088732,5.217776203,3.134113154,0.688206785,Navajo Nation: Water
(Intercept)326,6.35985486,0.834960439,0.068604732,5.481567958,3.802208767,0.704361874,Navajo Nation: Water
(Intercept)327,7.410577441,0.626490476,0.056682888,5.422881158,3.999440145,0.715670436,Navajo Nation: Water
(Intercept)328,6.978144418,0.767474611,0.064095226,5.740719875,3.800156166,0.705977383,Navajo Nation: Water
(Intercept)329,6.948215528,0.742403766,0.049308709,5.577372102,3.749170718,0.702746365,Navajo Nation: Water
(Intercept)330,7.477428858,0.551045755,0.065583034,5.088240295,3.759634862,0.715670436,Navajo Nation: Water
(Intercept)331,7.90907848,0.500578365,0.040001777,5.251318869,3.47541263,0.705977383,Navajo Nation: Water
(Intercept)332,5.715862588,1.0342861,0.083695682,5.89832207,3.665113574,0.717285945,Navajo Nation: Water
(Intercept)333,6.683322684,0.703961282,0.075635785,5.107900853,3.581185444,0.718901454,Navajo Nation: Water
(Intercept)334,7.046178827,0.697383252,0.05932477,5.435750859,3.688356931,0.693053312,Navajo Nation: Water
(Intercept)335,6.989341314,0.612162069,0.059171387,4.925393907,3.670409171,0.725363489,Navajo Nation: Water
(Intercept)336,7.903746351,0.491808627,0.044032632,5.199317048,3.774992217,0.702746365,Navajo Nation: Water
(Intercept)337,5.908953622,0.911823179,0.077964413,5.439705244,3.82905059,0.699515347,Navajo Nation: Water
(Intercept)338,6.803976202,0.715313512,0.078979561,5.288967249,3.573542942,0.712439418,Navajo Nation: Water
(Intercept)339,7.656030086,0.438027281,0.039865113,4.665393939,3.525496854,0.688206785,Navajo Nation: Water
(Intercept)340,6.059543078,1.028800269,0.06921721,6.212808747,3.625334886,0.704361874,Navajo Nation: Water
(Intercept)341,7.598922136,0.649319435,0.049527754,5.732714157,3.986764176,0.730210016,Navajo Nation: Water
(Intercept)342,7.844739934,0.533787086,0.045726993,5.363706343,3.817048553,0.709208401,Navajo Nation: Water
(Intercept)343,6.290952798,0.918613363,0.062875588,5.85783957,3.665843369,0.730210016,Navajo Nation: Water
(Intercept)344,7.599957621,0.557504852,0.054597422,5.245142272,3.822086394,0.723747981,Navajo Nation: Water
(Intercept)345,6.261206065,0.781835486,0.067696062,5.100205433,3.564766768,0.699515347,Navajo Nation: Water
(Intercept)346,7.127466561,0.691636341,0.06125314,5.486455396,4.21963393,0.718901454,Navajo Nation: Water
(Intercept)347,6.852849205,0.660125059,0.061743997,5.044145244,3.827041196,0.702746365,Navajo Nation: Water
(Intercept)348,6.82213602,0.814400707,0.053111588,5.83443691,3.85571645,0.718901454,Navajo Nation: Water
(Intercept)349,6.86610432,0.730550208,0.041811025,5.432180107,3.751637687,0.707592892,Navajo Nation: Water
(Intercept)350,7.017826836,0.803791731,0.053158763,5.973670206,3.864000554,0.733441034,Navajo Nation: Water
(Intercept)351,6.354177204,0.895991139,0.059814981,5.800675854,3.816602004,0.739903069,Navajo Nation: Water
(Intercept)352,5.293675118,1.075908176,0.067495934,5.697633759,3.612311962,0.714054927,Navajo Nation: Water
(Intercept)353,6.518125645,0.751306288,0.061362293,5.194658547,3.422330202,0.717285945,Navajo Nation: Water
(Intercept)354,6.731649866,0.768661382,0.075071045,5.500540935,3.648822904,0.726978998,Navajo Nation: Water
(Intercept)355,6.783656908,0.815771768,0.050475673,5.803254141,3.679694053,0.725363489,Navajo Nation: Water
(Intercept)356,6.441158648,0.760055147,0.061801051,5.164250133,3.643647409,0.723747981,Navajo Nation: Water
(Intercept)357,6.052458538,0.938945549,0.074132176,5.727546595,3.648426101,0.701130856,Navajo Nation: Water
(Intercept)358,7.020011221,0.650103026,0.064894126,5.157973255,3.616569545,0.726978998,Navajo Nation: Water
(Intercept)359,6.665521534,0.745500505,0.062615089,5.311157946,3.669033861,0.714054927,Navajo Nation: Water
(Intercept)360,7.444823034,0.649637622,0.040634929,5.580308337,3.776787936,0.722132472,Navajo Nation: Water
(Intercept)361,8.103981504,0.368504827,0.040064917,4.743369452,3.825349862,0.71082391,Navajo Nation: Water
(Intercept)362,7.467740037,0.712549702,0.053916585,5.938022981,3.706259868,0.726978998,Navajo Nation: Water
(Intercept)363,5.382052352,0.972492961,0.052779481,5.235668834,3.303344458,0.683360258,Navajo Nation: Water
(Intercept)364,6.922949394,0.716174994,0.060813426,5.412524965,3.283520958,0.726978998,Navajo Nation: Water
(Intercept)365,6.856630893,0.732308956,0.049260907,5.432066165,3.407869732,0.699515347,Navajo Nation: Water
(Intercept)366,6.818025731,0.823455292,0.067585799,5.878512178,3.588178981,0.728594507,Navajo Nation: Water
(Intercept)367,7.434491106,0.632945471,0.055008153,5.481146212,3.878114286,0.720516963,Navajo Nation: Water
(Intercept)368,7.507061904,0.507787427,0.05238763,4.887666577,3.681098318,0.730210016,Navajo Nation: Water
(Intercept)369,7.059798738,0.665307153,0.062971538,5.278672195,3.664486966,0.715670436,Navajo Nation: Water
(Intercept)370,7.570616418,0.551941074,0.053425482,5.186192453,3.676309106,0.714054927,Navajo Nation: Water
(Intercept)371,7.030077868,0.75849089,0.056989999,5.744844884,4.023472987,0.735056543,Navajo Nation: Water
(Intercept)372,6.754234038,0.842268186,0.071076931,5.914836595,4.343108736,0.739903069,Navajo Nation: Water
(Intercept)373,7.394558827,0.477249895,0.05318735,4.612652683,3.723820386,0.701130856,Navajo Nation: Water
(Intercept)374,8.145663887,0.523439627,0.030626248,5.609564485,3.79249911,0.701130856,Navajo Nation: Water
(Intercept)375,7.540580396,0.512098108,0.048580302,4.944125113,3.416000478,0.709208401,Navajo Nation: Water
(Intercept)376,7.943376496,0.522972885,0.041217743,5.404793245,3.940236536,0.728594507,Navajo Nation: Water
(Intercept)377,8.105960843,0.426720184,0.031793791,5.055152003,3.651234269,0.707592892,Navajo Nation: Water
(Intercept)378,5.624410221,0.959889589,0.082147863,5.410955649,3.413962505,0.701130856,Navajo Nation: Water
(Intercept)379,7.35366967,0.568009138,0.050848683,5.054754717,3.412408532,0.712439418,Navajo Nation: Water
(Intercept)380,7.070807354,0.646838453,0.069529947,5.191396391,3.614144897,0.720516963,Navajo Nation: Water
(Intercept)381,6.233866513,0.91092549,0.06416768,5.759840926,3.517083703,0.705977383,Navajo Nation: Water
(Intercept)382,6.529091182,0.747889211,0.066202495,5.187439512,3.289155088,0.707592892,Navajo Nation: Water
(Intercept)383,7.362124518,0.594203528,0.053065014,5.202607594,3.578366413,0.691437803,Navajo Nation: Water
(Intercept)384,7.507615332,0.548401636,0.04301107,5.104355627,3.762224972,0.722132472,Navajo Nation: Water
(Intercept)385,7.155460846,0.698785468,0.05709276,5.552495012,4.014741375,0.699515347,Navajo Nation: Water
(Intercept)386,8.449296612,0.341118852,0.021137079,4.942945304,3.924135383,0.712439418,Navajo Nation: Water
(Intercept)387,6.731242184,0.704164259,0.075103502,5.15690053,3.798023882,0.718901454,Navajo Nation: Water
(Intercept)388,7.712167323,0.634996609,0.048095193,5.769737919,3.944500903,0.712439418,Navajo Nation: Water
(Intercept)389,5.693095775,1.049576922,0.067589165,5.956928038,3.850887262,0.701130856,Navajo Nation: Water
(Intercept)390,6.887468906,0.592647078,0.054827881,4.719669063,3.758788888,0.699515347,Navajo Nation: Water
(Intercept)391,7.569193764,0.556551644,0.046410205,5.20930575,3.486730769,0.705977383,Navajo Nation: Water
(Intercept)392,6.782984106,0.681005004,0.06182842,5.085396424,3.495057283,0.699515347,Navajo Nation: Water
(Intercept)393,7.496918176,0.569855892,0.045002316,5.207831046,3.705194757,0.723747981,Navajo Nation: Water
(Intercept)394,6.67371214,0.797276975,0.070438349,5.594886094,3.976061184,0.701130856,Navajo Nation: Water
(Intercept)395,6.706952583,0.614281772,0.074527885,4.654285549,3.337496404,0.712439418,Navajo Nation: Water
(Intercept)396,7.447830302,0.573457003,0.04931076,5.177907116,3.65167784,0.730210016,Navajo Nation: Water
(Intercept)397,6.396648886,0.779301128,0.045133327,5.222161224,3.900390496,0.701130856,Navajo Nation: Water
(Intercept)398,5.358489905,1.045115979,0.069296119,5.598582479,3.703607678,0.71082391,Navajo Nation: Water
(Intercept)399,5.578506115,1.073961695,0.065707824,5.972106213,3.564093996,0.723747981,Navajo Nation: Water
(Intercept)400,6.308420891,0.831239663,0.069892311,5.41033323,3.292623121,0.71082391,Navajo Nation: Water
(Intercept)401,7.117468277,0.70106587,0.052381519,5.526638004,3.680140743,0.720516963,Navajo Nation: Water
(Intercept)402,6.368337868,0.776380723,0.075092045,5.17830876,3.536117619,0.702746365,Navajo Nation: Water
(Intercept)403,7.414138399,0.653766408,0.056005583,5.571595761,4.168769508,0.712439418,Navajo Nation: Water
(Intercept)404,6.772022061,0.765207974,0.054489653,5.522535215,3.633681943,0.714054927,Navajo Nation: Water
(Intercept)405,7.619854459,0.572622397,0.050108105,5.34548977,3.748759161,0.723747981,Navajo Nation: Water
(Intercept)406,7.213955196,0.64015762,0.05886336,5.298991014,3.842482398,0.718901454,Navajo Nation: Water
(Intercept)407,7.583185725,0.443404354,0.035157123,4.621164616,3.39475685,0.689822294,Navajo Nation: Water
(Intercept)408,6.670550373,0.674036499,0.044573891,4.935878573,3.637625329,0.694668821,Navajo Nation: Water
(Intercept)409,6.768418927,0.835495173,0.078455588,5.892977708,4.047645799,0.747980614,Navajo Nation: Water
(Intercept)410,7.709081069,0.496587072,0.039578439,5.030081094,3.538668495,0.723747981,Navajo Nation: Water
(Intercept)411,6.551861353,0.794561749,0.058132715,5.458585757,3.492141515,0.712439418,Navajo Nation: Water
(Intercept)412,7.672285636,0.527402904,0.049473984,5.157277506,3.391769182,0.723747981,Navajo Nation: Water
(Intercept)413,6.099598299,0.887956592,0.081767034,5.503339698,3.547566697,0.707592892,Navajo Nation: Water
(Intercept)414,8.670245788,0.244948817,0.015078068,4.652108814,3.801339123,0.715670436,Navajo Nation: Water
(Intercept)415,5.968420936,0.978530568,0.065190602,5.854167596,3.712659526,0.705977383,Navajo Nation: Water
(Intercept)416,7.536386881,0.463783859,0.061235282,4.682818872,3.858164881,0.735056543,Navajo Nation: Water
(Intercept)417,6.124993507,0.810786782,0.066448442,5.118062264,3.625425561,0.701130856,Navajo Nation: Water
(Intercept)418,7.32669755,0.596721941,0.062445809,5.180582803,3.719996159,0.693053312,Navajo Nation: Water
(Intercept)419,6.693682843,0.744256763,0.072911782,5.332700464,3.91120957,0.733441034,Navajo Nation: Water
