"","intcpt","slp","rsq","scen"
"(Intercept)99",159.426364781311,0.564383279727515,0.247020281574139,"HEALS primary water only"
"(Intercept)100",164.687514541744,0.543501005143281,0.236825607812989,"HEALS primary water only"
"(Intercept)101",163.289107447125,0.550774449310127,0.242348560806158,"HEALS primary water only"
"(Intercept)102",158.099702366671,0.558935369810705,0.248660070011932,"HEALS primary water only"
"(Intercept)103",159.239834934605,0.562916783398483,0.251800414358273,"HEALS primary water only"
"(Intercept)104",161.802416753874,0.558916437921602,0.245879770300831,"HEALS primary water only"
"(Intercept)105",160.411623023155,0.56057493381637,0.24722104044859,"HEALS primary water only"
"(Intercept)106",158.117321107217,0.559812598103354,0.244987071799884,"HEALS primary water only"
"(Intercept)107",162.149906177999,0.554030210187291,0.236564067242543,"HEALS primary water only"
"(Intercept)108",159.219414894681,0.555480496868179,0.247792816566929,"HEALS primary water only"
"(Intercept)109",162.63519196103,0.550549740118876,0.244355510411,"HEALS primary water only"
"(Intercept)110",160.572077270139,0.556327509857281,0.244809652674093,"HEALS primary water only"
"(Intercept)111",160.074154611212,0.560834958404512,0.247171351937445,"HEALS primary water only"
"(Intercept)112",160.695520702618,0.556769279595329,0.246554510460435,"HEALS primary water only"
"(Intercept)113",160.655010864679,0.55531560652219,0.253175634583461,"HEALS primary water only"
"(Intercept)114",161.546829579658,0.549207984468159,0.250375890233413,"HEALS primary water only"
"(Intercept)115",160.202808627099,0.562352409023399,0.249065309096731,"HEALS primary water only"
"(Intercept)116",162.977612718628,0.547637253870154,0.245727034003629,"HEALS primary water only"
"(Intercept)117",161.144905452163,0.554521851949755,0.248436615974497,"HEALS primary water only"
"(Intercept)118",164.253299186492,0.539579435549268,0.241515187976055,"HEALS primary water only"
"(Intercept)119",160.991575287579,0.562568381703323,0.242857972193412,"HEALS primary water only"
"(Intercept)120",162.299432466177,0.543220542761935,0.246818989817506,"HEALS primary water only"
"(Intercept)121",160.981534233099,0.555354933712002,0.250736169634074,"HEALS primary water only"
"(Intercept)122",164.423484778981,0.546645226848119,0.236742419647719,"HEALS primary water only"
"(Intercept)123",162.346665270025,0.55228351336748,0.24438414999072,"HEALS primary water only"
"(Intercept)124",158.93913345877,0.557390559704117,0.24949482405713,"HEALS primary water only"
"(Intercept)125",159.822741364823,0.55428289199889,0.244228943970864,"HEALS primary water only"
"(Intercept)126",160.059181986392,0.561927443413096,0.241103318458075,"HEALS primary water only"
"(Intercept)127",160.761621469166,0.55318740183438,0.241375680689334,"HEALS primary water only"
"(Intercept)128",157.823662193604,0.561827320574975,0.251073775950458,"HEALS primary water only"
"(Intercept)129",162.03693143663,0.553252037410258,0.242492322680707,"HEALS primary water only"
"(Intercept)130",162.345575940843,0.550979355347111,0.243344045271163,"HEALS primary water only"
"(Intercept)131",158.530927451899,0.568811645565463,0.250348367253026,"HEALS primary water only"
"(Intercept)132",161.223000241048,0.556208147133783,0.247958801570617,"HEALS primary water only"
"(Intercept)133",157.720165159701,0.571759567784806,0.24541822857482,"HEALS primary water only"
"(Intercept)134",160.358748024853,0.560548266333354,0.251778162418922,"HEALS primary water only"
"(Intercept)135",160.489490141815,0.561275521104548,0.242491600441317,"HEALS primary water only"
"(Intercept)136",161.499316200842,0.55299321505004,0.243420786585239,"HEALS primary water only"
"(Intercept)137",162.938508605189,0.546935573784672,0.241223220958527,"HEALS primary water only"
"(Intercept)138",162.03345144347,0.549488671283042,0.250263286537584,"HEALS primary water only"
"(Intercept)139",162.81940454444,0.549041938991726,0.242545400683891,"HEALS primary water only"
"(Intercept)140",161.964923530054,0.55091061222458,0.245757419179922,"HEALS primary water only"
"(Intercept)141",163.06577038738,0.547426018540248,0.247948939945473,"HEALS primary water only"
"(Intercept)142",160.252948717291,0.560860902437536,0.251427944038158,"HEALS primary water only"
"(Intercept)143",161.145177374563,0.553930322584834,0.24284793601932,"HEALS primary water only"
"(Intercept)144",157.191956536773,0.578281915556963,0.243151295325944,"HEALS primary water only"
"(Intercept)145",160.921576259258,0.557481280804663,0.245978751617392,"HEALS primary water only"
"(Intercept)146",160.373090200336,0.55306903714523,0.249739883664678,"HEALS primary water only"
"(Intercept)147",157.958933318729,0.570779468628415,0.25025217158463,"HEALS primary water only"
"(Intercept)148",159.937303760153,0.557887371118759,0.248649160959727,"HEALS primary water only"
"(Intercept)149",159.370271048749,0.560924144237455,0.255299809827886,"HEALS primary water only"
"(Intercept)150",162.80146928329,0.548728098429316,0.242751730900338,"HEALS primary water only"
"(Intercept)151",161.642306158796,0.552811015577088,0.246837240282975,"HEALS primary water only"
"(Intercept)152",163.702849004485,0.545215784800111,0.249300025800169,"HEALS primary water only"
"(Intercept)153",161.650118933064,0.553617546389603,0.241377103139651,"HEALS primary water only"
"(Intercept)154",164.347700311972,0.541927083155653,0.240578875126488,"HEALS primary water only"
"(Intercept)155",162.44403234612,0.556895491285873,0.245517321949391,"HEALS primary water only"
"(Intercept)156",161.363145692586,0.547565446896017,0.240385902822556,"HEALS primary water only"
"(Intercept)157",161.465779740681,0.552580801017661,0.242638326528687,"HEALS primary water only"
"(Intercept)158",160.208624404138,0.555022987381174,0.24881686937712,"HEALS primary water only"
"(Intercept)159",161.486786857171,0.555747893607025,0.247893150526949,"HEALS primary water only"
"(Intercept)160",162.701882012705,0.552399880928261,0.241662811630493,"HEALS primary water only"
"(Intercept)161",164.313060292343,0.546231114355267,0.238918760477761,"HEALS primary water only"
"(Intercept)162",165.903770599289,0.541462566794388,0.238465567247003,"HEALS primary water only"
"(Intercept)163",160.94852317651,0.560554929275166,0.244163695241045,"HEALS primary water only"
"(Intercept)164",161.957355410063,0.552265885746357,0.246392298455437,"HEALS primary water only"
"(Intercept)165",161.566113510131,0.552621104904784,0.244228166629742,"HEALS primary water only"
"(Intercept)166",161.770125795165,0.554587766047086,0.24647493902798,"HEALS primary water only"
"(Intercept)167",160.895462251021,0.551008126540615,0.245258623650304,"HEALS primary water only"
"(Intercept)168",163.243628380607,0.543894945621791,0.251283069020961,"HEALS primary water only"
"(Intercept)169",161.16087453023,0.552664491363311,0.246017060450374,"HEALS primary water only"
"(Intercept)170",161.082102241994,0.558011380527721,0.239549754497982,"HEALS primary water only"
"(Intercept)171",160.304969780079,0.55660398805282,0.250243536415557,"HEALS primary water only"
"(Intercept)172",159.943477397265,0.560076341054973,0.242317437922578,"HEALS primary water only"
"(Intercept)173",160.760163152329,0.554506779498672,0.242792217202576,"HEALS primary water only"
"(Intercept)174",159.913978223577,0.559831981929296,0.250269109817689,"HEALS primary water only"
"(Intercept)175",163.979048402376,0.543646700067375,0.241515633637083,"HEALS primary water only"
"(Intercept)176",164.220187213062,0.548162170985573,0.238179035087475,"HEALS primary water only"
"(Intercept)177",160.063389814629,0.565150042777506,0.2434706843239,"HEALS primary water only"
"(Intercept)178",160.802651468627,0.553449542694526,0.241510205688807,"HEALS primary water only"
"(Intercept)179",162.218186518431,0.546230488648027,0.239998647380724,"HEALS primary water only"
"(Intercept)180",160.281888406841,0.558251587054797,0.248932009143865,"HEALS primary water only"
"(Intercept)181",162.830899223132,0.550813588903544,0.246619933186475,"HEALS primary water only"
"(Intercept)182",160.642828770421,0.550030340850739,0.249666138567289,"HEALS primary water only"
"(Intercept)183",160.131550520681,0.564101992205707,0.247417797912163,"HEALS primary water only"
"(Intercept)184",163.495039857816,0.550795680870121,0.249400160108876,"HEALS primary water only"
"(Intercept)185",159.91749473563,0.557992195236931,0.251825331661897,"HEALS primary water only"
"(Intercept)186",161.690595629137,0.545094488643218,0.246251952762687,"HEALS primary water only"
"(Intercept)187",161.786567640769,0.551793632786423,0.247437688040624,"HEALS primary water only"
"(Intercept)188",161.724922743325,0.549845193594931,0.245381522868472,"HEALS primary water only"
"(Intercept)189",160.131577782521,0.555660807218297,0.254844976208519,"HEALS primary water only"
"(Intercept)190",161.112048814534,0.560946700506369,0.244675971210084,"HEALS primary water only"
"(Intercept)191",161.890323088422,0.553382064987654,0.245779668819474,"HEALS primary water only"
"(Intercept)192",160.55947958353,0.559004479678404,0.243516114679573,"HEALS primary water only"
"(Intercept)193",159.950995413225,0.559507526819861,0.245049848643259,"HEALS primary water only"
"(Intercept)194",163.845304350021,0.54552193259441,0.241496637448996,"HEALS primary water only"
"(Intercept)195",160.044434692001,0.556812899176631,0.247493734997592,"HEALS primary water only"
"(Intercept)196",162.515380068772,0.557533408186129,0.246040750780335,"HEALS primary water only"
"(Intercept)197",162.16467198588,0.546637377905547,0.240324090193081,"HEALS primary water only"
"(Intercept)198",165.193467935357,0.545048797836399,0.236308942959853,"HEALS primary water only"
"(Intercept)199",161.36674412285,0.559051071838161,0.236690589801031,"HEALS primary water only"
"(Intercept)200",162.06449716983,0.549809380346095,0.252734007484522,"HEALS primary water only"
"(Intercept)201",160.326476605254,0.555771349600587,0.242084097966118,"HEALS primary water only"
"(Intercept)202",161.959066485535,0.557502502241375,0.232746365061393,"HEALS primary water only"
"(Intercept)203",160.920370376962,0.558106631091004,0.248986402199628,"HEALS primary water only"
"(Intercept)204",160.321438278604,0.563821250570471,0.245320898282727,"HEALS primary water only"
"(Intercept)205",159.701156501434,0.557980158594041,0.243290350520296,"HEALS primary water only"
"(Intercept)206",158.532678473092,0.560361068024411,0.253867832029782,"HEALS primary water only"
"(Intercept)207",162.871503355432,0.540313772074451,0.243511609846645,"HEALS primary water only"
"(Intercept)208",161.644174809187,0.558149985428905,0.248067859922715,"HEALS primary water only"
"(Intercept)209",161.297820401641,0.559865666933593,0.251236095833204,"HEALS primary water only"
"(Intercept)210",159.566367766214,0.563374868576166,0.255811876786479,"HEALS primary water only"
"(Intercept)211",160.646342871844,0.559653344091587,0.252973475726558,"HEALS primary water only"
"(Intercept)212",160.989756187745,0.562235211349658,0.245369270800053,"HEALS primary water only"
"(Intercept)213",164.121565764861,0.545498684208784,0.240603530771494,"HEALS primary water only"
"(Intercept)214",163.993490447969,0.541465751662515,0.245846521480513,"HEALS primary water only"
"(Intercept)215",159.425118975098,0.559072150247988,0.247283893693473,"HEALS primary water only"
"(Intercept)216",161.497903030758,0.548665990543222,0.246456715655494,"HEALS primary water only"
"(Intercept)217",164.076811457492,0.542765079235062,0.24501100497056,"HEALS primary water only"
"(Intercept)218",162.684000123462,0.544280694095254,0.241001767047954,"HEALS primary water only"
"(Intercept)219",161.224148706607,0.552809353514203,0.247660998936064,"HEALS primary water only"
"(Intercept)220",161.920403114031,0.548309046117609,0.24434100991227,"HEALS primary water only"
"(Intercept)221",165.377534184786,0.537447125846773,0.240812440147002,"HEALS primary water only"
"(Intercept)222",160.856869282876,0.554303519076589,0.243904950188869,"HEALS primary water only"
"(Intercept)223",158.689575569451,0.562721973929312,0.244070005186632,"HEALS primary water only"
"(Intercept)224",161.409815121747,0.550919459383194,0.248023619507192,"HEALS primary water only"
"(Intercept)225",161.531961690517,0.54662466032108,0.248523667189974,"HEALS primary water only"
"(Intercept)226",161.477991796633,0.554743718208917,0.250406305505688,"HEALS primary water only"
"(Intercept)227",162.553528396832,0.550250005303699,0.246373119703998,"HEALS primary water only"
"(Intercept)228",162.209150356635,0.5494173951396,0.241398081423552,"HEALS primary water only"
"(Intercept)229",162.815168089361,0.540339670509147,0.242153101759712,"HEALS primary water only"
"(Intercept)230",163.33848522437,0.54293335519365,0.246332759633289,"HEALS primary water only"
"(Intercept)231",159.26769238799,0.565020216971346,0.243740387760862,"HEALS primary water only"
"(Intercept)232",162.629441333106,0.548257053379172,0.245351455460265,"HEALS primary water only"
"(Intercept)233",161.183991685984,0.553164324398562,0.253758155582529,"HEALS primary water only"
"(Intercept)234",162.261240646722,0.556155072314209,0.241399001019319,"HEALS primary water only"
"(Intercept)235",158.183398390273,0.564410369753005,0.251932250018413,"HEALS primary water only"
"(Intercept)236",160.11739393955,0.551720155992624,0.246898462236144,"HEALS primary water only"
"(Intercept)237",162.836042570119,0.55003553812264,0.242771742114847,"HEALS primary water only"
"(Intercept)238",159.463288429389,0.562300075713597,0.247690233228108,"HEALS primary water only"
"(Intercept)239",161.757773230688,0.549400537201535,0.24357468469664,"HEALS primary water only"
"(Intercept)240",162.307110524895,0.553205284444262,0.245168066686611,"HEALS primary water only"
"(Intercept)241",160.9569022111,0.559266071046946,0.248472771436466,"HEALS primary water only"
"(Intercept)242",159.954123189787,0.559628471144004,0.24972056419092,"HEALS primary water only"
"(Intercept)243",161.276383970781,0.558081835579209,0.241280034045341,"HEALS primary water only"
"(Intercept)244",163.184189288187,0.546736082733144,0.241709750398241,"HEALS primary water only"
"(Intercept)245",161.551523390515,0.552255063199328,0.246183013233686,"HEALS primary water only"
"(Intercept)246",160.044623282561,0.557065622780694,0.250322185994669,"HEALS primary water only"
"(Intercept)247",164.540512442318,0.54254658948884,0.249946381501522,"HEALS primary water only"
"(Intercept)248",162.253138686625,0.545283039687419,0.241776863149631,"HEALS primary water only"
"(Intercept)249",161.806307802349,0.553261497250627,0.246939139729323,"HEALS primary water only"
"(Intercept)250",161.130898366893,0.551110481783622,0.249207905961017,"HEALS primary water only"
"(Intercept)251",161.49765917025,0.552196936228654,0.244940191005139,"HEALS primary water only"
"(Intercept)252",162.282014080712,0.551635560274668,0.240150615396837,"HEALS primary water only"
"(Intercept)253",160.668074423965,0.556168254102115,0.246852416637895,"HEALS primary water only"
"(Intercept)254",160.831544849021,0.553048586104319,0.247219633127683,"HEALS primary water only"
"(Intercept)255",160.008888914892,0.554203659495277,0.248414132966758,"HEALS primary water only"
"(Intercept)256",162.063214936316,0.552572231854743,0.249688797437032,"HEALS primary water only"
"(Intercept)257",159.314752642344,0.561953665213514,0.248886324327488,"HEALS primary water only"
"(Intercept)258",160.690869315815,0.555306126519879,0.244617789617862,"HEALS primary water only"
"(Intercept)259",164.45585882069,0.546435105957887,0.241954150574627,"HEALS primary water only"
"(Intercept)260",163.303345196285,0.546215544518647,0.235932658387258,"HEALS primary water only"
"(Intercept)261",162.440273292221,0.552517798874585,0.243824198733398,"HEALS primary water only"
"(Intercept)262",160.563119809922,0.556488421453675,0.24252914040927,"HEALS primary water only"
"(Intercept)263",160.906140305313,0.556418544205165,0.250609583045138,"HEALS primary water only"
"(Intercept)264",162.895319425717,0.545045854797941,0.240226123401667,"HEALS primary water only"
"(Intercept)265",161.695285362091,0.551785364907454,0.245507611763596,"HEALS primary water only"
"(Intercept)266",161.253830894998,0.555716980058364,0.249322097473106,"HEALS primary water only"
"(Intercept)267",161.981831750611,0.547384340826248,0.246051896774236,"HEALS primary water only"
"(Intercept)268",160.688947030223,0.548380961128307,0.248988865226484,"HEALS primary water only"
"(Intercept)269",162.887134667625,0.545934602565445,0.246082559628934,"HEALS primary water only"
"(Intercept)270",159.471839361271,0.564300077920809,0.247357407948579,"HEALS primary water only"
"(Intercept)271",163.442463571623,0.546816526118178,0.243055589392711,"HEALS primary water only"
"(Intercept)272",162.767050445658,0.551937438645311,0.247518913000278,"HEALS primary water only"
"(Intercept)273",162.101790477291,0.551368126986907,0.245510282237269,"HEALS primary water only"
"(Intercept)274",162.581305755196,0.551981313097484,0.246836495475609,"HEALS primary water only"
"(Intercept)275",160.246164250241,0.562532782956131,0.2501851952658,"HEALS primary water only"
"(Intercept)276",157.743123821942,0.565676372997645,0.255145655657402,"HEALS primary water only"
"(Intercept)277",160.829774758999,0.560528402585666,0.248636746184236,"HEALS primary water only"
"(Intercept)278",162.633277300423,0.557969180000092,0.243501428631274,"HEALS primary water only"
"(Intercept)279",162.137687646561,0.548775166496012,0.243489101067647,"HEALS primary water only"
"(Intercept)280",158.447697562621,0.563313334071368,0.245800560877925,"HEALS primary water only"
"(Intercept)281",161.811706517949,0.549355973695682,0.240825288964636,"HEALS primary water only"
"(Intercept)282",160.692741781608,0.557681605443321,0.252145599279634,"HEALS primary water only"
"(Intercept)283",159.706935556846,0.562158052338236,0.245897571911895,"HEALS primary water only"
"(Intercept)284",161.046082427855,0.558297952739355,0.247507634333591,"HEALS primary water only"
"(Intercept)285",164.031735100538,0.547284909771723,0.24055533309883,"HEALS primary water only"
"(Intercept)286",159.916000639302,0.557416269011355,0.245962910671231,"HEALS primary water only"
"(Intercept)287",161.660724748075,0.554680891033815,0.246506168214856,"HEALS primary water only"
"(Intercept)288",160.653328000937,0.55591496947236,0.24666678174098,"HEALS primary water only"
"(Intercept)289",162.335374487385,0.5511885788918,0.241199252898152,"HEALS primary water only"
"(Intercept)290",162.167723780629,0.549336124380471,0.239857221097778,"HEALS primary water only"
"(Intercept)291",162.902205483867,0.552220360893524,0.246957931073561,"HEALS primary water only"
"(Intercept)292",158.62453192518,0.564224139960026,0.249659573158119,"HEALS primary water only"
"(Intercept)293",161.352654131988,0.556461316497491,0.252275530412807,"HEALS primary water only"
"(Intercept)294",162.102952921299,0.553863130891886,0.246571892035199,"HEALS primary water only"
"(Intercept)295",159.377576910277,0.567629973944315,0.242408725556288,"HEALS primary water only"
"(Intercept)296",162.532484135115,0.549814033185778,0.245158772791835,"HEALS primary water only"
"(Intercept)297",160.709574781922,0.555014009521815,0.247056920567648,"HEALS primary water only"
"(Intercept)298",162.53277265148,0.545392996017975,0.241386712908058,"HEALS primary water only"
"(Intercept)299",163.474180214059,0.544141258146935,0.232474739490612,"HEALS primary water only"
"(Intercept)300",159.481830188493,0.563511632567034,0.245683170737306,"HEALS primary water only"
"(Intercept)301",161.791182155343,0.545735161242523,0.247675795470324,"HEALS primary water only"
"(Intercept)302",160.724648299842,0.555462602664269,0.250682209321653,"HEALS primary water only"
"(Intercept)303",160.524260233745,0.550179364186148,0.245377832220071,"HEALS primary water only"
"(Intercept)304",158.392190279097,0.564243097104153,0.246860558939272,"HEALS primary water only"
"(Intercept)305",163.00758503389,0.551373540477103,0.2464525349915,"HEALS primary water only"
"(Intercept)306",160.39257598344,0.561756934037959,0.249632544131945,"HEALS primary water only"
"(Intercept)307",163.655992276921,0.544666829536828,0.23818652420297,"HEALS primary water only"
"(Intercept)308",163.139734159635,0.54360698210304,0.243977759279248,"HEALS primary water only"
"(Intercept)309",159.214789186681,0.566273125632018,0.248172529630757,"HEALS primary water only"
"(Intercept)310",161.381286109149,0.557869080632938,0.247418691355627,"HEALS primary water only"
"(Intercept)311",163.643045050861,0.549059494554074,0.242442701451658,"HEALS primary water only"
"(Intercept)312",164.723721055548,0.537771171158561,0.243271304274372,"HEALS primary water only"
"(Intercept)313",158.837906731908,0.55926974506788,0.250981506050015,"HEALS primary water only"
"(Intercept)314",162.290816521468,0.555190354522262,0.243319825223088,"HEALS primary water only"
"(Intercept)315",162.563370563763,0.544407398876949,0.248123251139402,"HEALS primary water only"
"(Intercept)316",158.999602892551,0.559640589724269,0.25275635816854,"HEALS primary water only"
"(Intercept)317",160.647330766852,0.554533451697181,0.249703738713483,"HEALS primary water only"
"(Intercept)318",161.24032155288,0.551872043763591,0.248163750346969,"HEALS primary water only"
"(Intercept)319",163.98043790572,0.544597708046833,0.245436389329561,"HEALS primary water only"
"(Intercept)320",159.307791602927,0.559918844362919,0.251989788736666,"HEALS primary water only"
"(Intercept)321",160.399528442317,0.558405727411434,0.246597993062744,"HEALS primary water only"
"(Intercept)322",161.736793654247,0.552860673711679,0.243526240453863,"HEALS primary water only"
"(Intercept)323",161.115580072999,0.561737391438165,0.247827933529478,"HEALS primary water only"
"(Intercept)324",161.416522421214,0.549123714618516,0.250769775885807,"HEALS primary water only"
"(Intercept)325",161.868689872731,0.547554249116379,0.246473451058096,"HEALS primary water only"
"(Intercept)326",161.854252757201,0.55368617373235,0.246625191676321,"HEALS primary water only"
"(Intercept)327",161.201935064933,0.550111207788287,0.250386449268586,"HEALS primary water only"
"(Intercept)328",161.875167845886,0.559789919402924,0.243567135408117,"HEALS primary water only"
"(Intercept)329",160.662156132614,0.563210444697636,0.240465952789217,"HEALS primary water only"
"(Intercept)330",161.3357525782,0.557856961628238,0.2458786077677,"HEALS primary water only"
"(Intercept)331",161.592870670653,0.557217240303137,0.247399264195139,"HEALS primary water only"
"(Intercept)332",159.749494885217,0.553971603681357,0.251999268000927,"HEALS primary water only"
"(Intercept)333",162.88013478647,0.546510914727335,0.250245131890805,"HEALS primary water only"
"(Intercept)334",162.914650376612,0.553282505901977,0.240978638609705,"HEALS primary water only"
"(Intercept)335",163.463082868063,0.54887028355087,0.244602776273729,"HEALS primary water only"
"(Intercept)336",160.140725405269,0.554647142949016,0.240218159077094,"HEALS primary water only"
"(Intercept)337",163.085807560415,0.549436381599317,0.243729580929694,"HEALS primary water only"
"(Intercept)338",161.726404302082,0.558933944204472,0.243906285067108,"HEALS primary water only"
"(Intercept)339",163.277152209922,0.541218748069662,0.247303922281845,"HEALS primary water only"
"(Intercept)340",163.305921431318,0.541523435122081,0.241686214925694,"HEALS primary water only"
"(Intercept)341",161.760995448454,0.543641618829302,0.253237138059352,"HEALS primary water only"
"(Intercept)342",161.525022234099,0.556472149212531,0.246203871660633,"HEALS primary water only"
"(Intercept)343",162.679812214445,0.546884506358357,0.243240692707781,"HEALS primary water only"
"(Intercept)344",160.147552298563,0.553621492226445,0.24719583699545,"HEALS primary water only"
"(Intercept)345",163.024832258917,0.547767297754371,0.250528156388975,"HEALS primary water only"
"(Intercept)346",160.799092139911,0.551107347912535,0.248144707683858,"HEALS primary water only"
"(Intercept)347",159.078726820204,0.558849912365484,0.249106283479791,"HEALS primary water only"
"(Intercept)348",160.896245942801,0.562081058656141,0.241604455599298,"HEALS primary water only"
"(Intercept)349",161.674420025365,0.554291670463787,0.242612800115085,"HEALS primary water only"
"(Intercept)350",161.999001236615,0.5542853915566,0.244446100602124,"HEALS primary water only"
"(Intercept)351",163.690844213922,0.545952997745481,0.238157887481565,"HEALS primary water only"
"(Intercept)352",159.462166078489,0.562451700765267,0.244135705458131,"HEALS primary water only"
"(Intercept)353",161.788759569385,0.544801125968755,0.249069453154288,"HEALS primary water only"
"(Intercept)354",163.954668170892,0.545324493487589,0.239577817691126,"HEALS primary water only"
"(Intercept)355",160.190052590359,0.562719410141498,0.249342148084998,"HEALS primary water only"
"(Intercept)356",162.701345645734,0.553181075124578,0.236369050221927,"HEALS primary water only"
"(Intercept)357",161.974290974153,0.544004519904366,0.24263902779315,"HEALS primary water only"
"(Intercept)358",162.346275272748,0.547114283505306,0.246987753933637,"HEALS primary water only"
"(Intercept)359",159.884424691268,0.560672445779698,0.247896530320075,"HEALS primary water only"
"(Intercept)360",157.964247546468,0.571073073003605,0.250907984356581,"HEALS primary water only"
"(Intercept)361",159.12044355722,0.563323896579345,0.248315548389237,"HEALS primary water only"
"(Intercept)362",161.114068102737,0.556692273073073,0.248079831483031,"HEALS primary water only"
"(Intercept)363",160.79482889531,0.558547046363376,0.240511682133759,"HEALS primary water only"
"(Intercept)364",161.292954275454,0.549535187870789,0.24199441114043,"HEALS primary water only"
"(Intercept)365",159.318108892666,0.563198108484199,0.253808586663864,"HEALS primary water only"
"(Intercept)366",161.354143614304,0.551085709226484,0.24174249634771,"HEALS primary water only"
"(Intercept)367",161.262374641841,0.553309287224345,0.24617962176021,"HEALS primary water only"
"(Intercept)368",161.246090189716,0.552897465689962,0.245595790988594,"HEALS primary water only"
"(Intercept)369",161.095957614917,0.556971835172276,0.243070441665813,"HEALS primary water only"
"(Intercept)370",161.317786686473,0.554671843089882,0.24645190968555,"HEALS primary water only"
"(Intercept)371",163.089785085694,0.54303801130644,0.247441304358803,"HEALS primary water only"
"(Intercept)372",159.207368789362,0.557384990206367,0.245505525660083,"HEALS primary water only"
"(Intercept)373",161.786862840062,0.55514588773472,0.244756092559921,"HEALS primary water only"
"(Intercept)374",160.947929847922,0.55521780160049,0.248616883647765,"HEALS primary water only"
"(Intercept)375",163.61654553517,0.546850784585327,0.246732288716596,"HEALS primary water only"
"(Intercept)376",161.444286513248,0.563376589070889,0.241898197921788,"HEALS primary water only"
"(Intercept)377",164.218583191641,0.5538836193809,0.241704990671657,"HEALS primary water only"
"(Intercept)378",161.557904681085,0.551381563707757,0.250578614356305,"HEALS primary water only"
"(Intercept)379",161.82691801048,0.546492697956368,0.253329478145264,"HEALS primary water only"
"(Intercept)380",162.855373184572,0.551855502858254,0.247382702869189,"HEALS primary water only"
"(Intercept)381",161.97384981368,0.554485040103011,0.242410545872538,"HEALS primary water only"
"(Intercept)382",161.12179127884,0.553317339116584,0.24572729122352,"HEALS primary water only"
"(Intercept)383",162.20729753051,0.549900531430071,0.250108308637054,"HEALS primary water only"
"(Intercept)384",161.975903904246,0.552221082771724,0.249236726702685,"HEALS primary water only"
"(Intercept)385",159.609563064117,0.554650226236423,0.245256617993516,"HEALS primary water only"
"(Intercept)386",161.227980935548,0.5534215057036,0.240919498257446,"HEALS primary water only"
"(Intercept)387",161.838410608009,0.550202023092464,0.245366894190186,"HEALS primary water only"
"(Intercept)388",162.936721260261,0.547298345075223,0.240597868677168,"HEALS primary water only"
"(Intercept)389",163.551905403948,0.544810014572644,0.240641814263574,"HEALS primary water only"
"(Intercept)390",162.329610156178,0.546194549968205,0.251144657492621,"HEALS primary water only"
"(Intercept)391",162.307001273193,0.549119530936716,0.24609445813767,"HEALS primary water only"
"(Intercept)392",161.146887394194,0.556464833121488,0.246340509117761,"HEALS primary water only"
"(Intercept)393",161.230861619672,0.548699468791414,0.247336059055762,"HEALS primary water only"
"(Intercept)394",162.371300547088,0.540242905480262,0.247797486904645,"HEALS primary water only"
"(Intercept)395",159.850968323048,0.559617046057109,0.248649472105354,"HEALS primary water only"
"(Intercept)396",159.329801445098,0.557101417358109,0.247238457684103,"HEALS primary water only"
"(Intercept)397",159.809548362001,0.565507452329325,0.237951689513877,"HEALS primary water only"
"(Intercept)398",163.202816567164,0.546647552056216,0.242450356466988,"HEALS primary water only"
"(Intercept)399",159.992361036218,0.554894968691094,0.249580418348747,"HEALS primary water only"
"(Intercept)400",162.968561424529,0.550734685574231,0.243319405707162,"HEALS primary water only"
"(Intercept)401",160.529646550039,0.555132662127079,0.247645393709096,"HEALS primary water only"
"(Intercept)402",163.562395685859,0.550084581605986,0.241010980254218,"HEALS primary water only"
"(Intercept)403",161.913114993381,0.549235296600047,0.245706962376798,"HEALS primary water only"
"(Intercept)404",160.182314337262,0.561065788778701,0.250520137493976,"HEALS primary water only"
"(Intercept)405",165.322853721916,0.538854652225497,0.247042313029685,"HEALS primary water only"
"(Intercept)406",158.251017850049,0.562392708006478,0.252861901530198,"HEALS primary water only"
"(Intercept)407",161.706043179882,0.553588445814958,0.246834063429987,"HEALS primary water only"
"(Intercept)408",159.571369672815,0.566491793721902,0.250609722429507,"HEALS primary water only"
"(Intercept)409",163.967257480058,0.547969091100975,0.241300589682911,"HEALS primary water only"
"(Intercept)410",161.321006093467,0.554873119435547,0.243837636627711,"HEALS primary water only"
"(Intercept)411",160.063777015345,0.55842928700842,0.247800429536068,"HEALS primary water only"
"(Intercept)412",162.505747882083,0.548716996932008,0.24708384910039,"HEALS primary water only"
"(Intercept)413",160.581245717597,0.555820580511413,0.246623309928843,"HEALS primary water only"
"(Intercept)414",160.336558412931,0.556266173644838,0.251713525650455,"HEALS primary water only"
"(Intercept)415",160.977445523667,0.546301742307083,0.242199818867638,"HEALS primary water only"
"(Intercept)416",161.836231886191,0.543895548146242,0.247862574064488,"HEALS primary water only"
"(Intercept)417",160.905862616913,0.55327500162253,0.24306212184364,"HEALS primary water only"
"(Intercept)418",160.876839936123,0.555149622473324,0.246427554035206,"HEALS primary water only"
"(Intercept)419",160.985447996217,0.549501671856574,0.252978528978563,"HEALS primary water only"
"(Intercept)420",161.335617583941,0.551455957032637,0.24211478968579,"HEALS primary water only"
"(Intercept)421",161.588667188136,0.54748093449443,0.242859893093005,"HEALS primary water only"
"(Intercept)422",159.243114264796,0.564446817389159,0.245773403927666,"HEALS primary water only"
"(Intercept)423",161.464577339059,0.553812506938486,0.248154815383686,"HEALS primary water only"
